"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Rino Raines","Kupang Kota, Kecamatan Teluk Betung Utara","jv","false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-31T07:26:03.060Z",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTUNBLXBuOHFBRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBLXBuOHFBRRAB!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgMCA-pn8qAE%7CCgsIi_bxvAYQiJODHQ%7C?hl=id","104723884461658906730","9","https://lh3.googleusercontent.com/a-/ALV-UjVitrS-yfJAbjfOUd8blyGVdcbcAZeivD5OWNhBxQyIjCn5-Kg=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/104723884461658906730?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","4","Lampung","Jl. Diponegoro No.1","false","Rame terus","Kebisingan terus berlanjut.","Begadang Resto Convention Hall","4.7","id","https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Roslan Zaris","Kupang Kota, Kecamatan Teluk Betung Utara","en","false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-28T04:42:28.736Z",,,,"Sarapan siang","Makan di tempat","Rp 75.000–100.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURfajlxV1dREAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfajlxV1dREAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgID_j9qWWQ%7CCgwItMDhvAYQgKiR3wI%7C?hl=id","115102050369405543499","248","https://lh3.googleusercontent.com/a-/ALV-UjWRlIdhsm685wpa10ANEsXDZqS1-jVmK4Y5JR6Uieb840e1z6pA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/115102050369405543499?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false","There was fly on my  teh talua but no appologize","Ada lalat di teh talua saya tetapi tidak meminta maaf","Begadang Resto Convention Hall","4.7","id","https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Beni Diktus","Kupang Kota, Kecamatan Teluk Betung Utara","id","false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-17T09:06:16.035Z",,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNfNmVUZDFBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90DBeLfTuniR4ToZvhVrpLCM2MpXhFc7UT4hxMW8lkX9z6YEotFbWSZNEY0scpAgaKPPpUzS13QYxHsYLq3DiOKvEnRk_7FFvHoPwKN_FkCvujh8RgtW3K4AxJ1lYx36o5lpvaS6",,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfNmVUZDFBRRAB!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIC_6eTd1AE%7CCgsIiLuovAYQ4JGQEQ%7C?hl=id","101119798548607813006","60","https://lh3.googleusercontent.com/a-/ALV-UjV6IPnMO_tlc6OdpkM55w6aCxMNRB6u19JVa8SFZ1HxVWMzwjup=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/101119798548607813006?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false","Tempat makan yang nyaman di kota lampung",,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","false","id","0","-5.4400267","105.2652723","rido ayah Queena","Kupang Kota, Kecamatan Teluk Betung Utara",,"false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-17T08:27:56.368Z",,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfcWUyRkpnEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfcWUyRkpnEAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIC_qe2FJg%7CCgwIjKmovAYQwNzarwE%7C?hl=id","118136934640059239405","14","https://lh3.googleusercontent.com/a-/ALV-UjW4j6O95nJfQQRderNR4UwdNVS-3I5IT8rfwUoSWcyzxIv4OYgS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118136934640059239405?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false",,,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Aghni Ageniagen","Kupang Kota, Kecamatan Teluk Betung Utara",,"false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-17T07:59:42.711Z",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNfcWZhQTRnRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfcWZhQTRnRRAB!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIC_qfaA4gE%7CCgwI7puovAYQqPuH0wI%7C?hl=id","106271634605333123582","40","https://lh3.googleusercontent.com/a-/ALV-UjVC0FlTaG0E_Xsrp6k5tjOIr1bKwCw-dDYEtdl-_3gOc_wWws-k=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/106271634605333123582?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false",,,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Ladisa Ratna Juwita","Kupang Kota, Kecamatan Teluk Betung Utara",,"false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-14T23:15:15.447Z",,,,,"Makan di tempat",,,,,"3","4","3","ChZDSUhNMG9nS0VJQ0FnSUNfeW9TUllBEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfeW9TUllBEAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIC_yoSRYA%7CCgwIg-CbvAYQsK2x1QE%7C?hl=id","109212666300472492010","15","https://lh3.googleusercontent.com/a/ACg8ocKG2wvDUOmmAN4jFojzHkPTTT2wbKBJ82wk8N4b3iHiXTwLv5c=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/109212666300472492010?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","4","Lampung","Jl. Diponegoro No.1","false",,,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","HkQ S","Kupang Kota, Kecamatan Teluk Betung Utara","en","false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"Diedit 4 bulan lalu","2025-01-14T14:30:48.146Z",,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUMyOG9PWDdRRRAB",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyOG9PWDdRRRAB!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIC28oOX7QE%7CCgsImOqZvAYQsNOHRg%7C?hl=id","100148034581310422891","967","https://lh3.googleusercontent.com/a/ACg8ocLQ1_tIE7cT5eUgvh0ZDm8eP-JoKOQz5eqEN9_ac3SXLGLkZ5c5=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/100148034581310422891?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false","Top","Atas","Begadang Resto Convention Hall","4.7","id","https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","false","id","0","-5.4400267","105.2652723","Adi Setiawan","Kupang Kota, Kecamatan Teluk Betung Utara",,"false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-09T06:15:25.527Z",,,,,,,,,,"5","5","4","ChZDSUhNMG9nS0VJQ0FnSURmemRtdkRnEAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmemRtdkRnEAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIDfzdmvDg%7CCgwI_dL9uwYQwKKw-wE%7C?hl=id","107016743368543681254","0","https://lh3.googleusercontent.com/a/ACg8ocJyroAB8GSE_tB6EE6hOIZpNwoxYRPPkXNDSeHOIsynY6ouqg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107016743368543681254?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false",,,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Bondar Verticalvlog","Kupang Kota, Kecamatan Teluk Betung Utara","id","false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"4 bulan lalu","2025-01-07T17:10:36.264Z",,,,,,,,,,"3","3","3","ChZDSUhNMG9nS0VJQ0FnSURmOGNyZFFREAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmOGNyZFFREAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgIDf8crdQQ%7CCgsIjMD1uwYQ-MODfg%7C?hl=id","115079901141525434403","126","https://lh3.googleusercontent.com/a-/ALV-UjVTDy2-vc2HhhKjDaUMgdeeF21faYe1zTbYV3N-ffx1RbSf6l6k=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115079901141525434403?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","4","Lampung","Jl. Diponegoro No.1","false","Pelayanan nya kurang cekatan",,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Siska Lania","Kupang Kota, Kecamatan Teluk Betung Utara","id","false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"5 bulan lalu","2024-12-31T10:29:10.873Z",,,,"Makan siang","Makan di tempat","Rp 50.000–75.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNmOVpqclF3EAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmOVpqclF3EAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgICf9ZjrQw%7CCgwI9o7PuwYQ0JzRoAM%7C?hl=id","110638342772074976285","291","https://lh3.googleusercontent.com/a-/ALV-UjUWaddj9ECe2i6-lbeQYd4VJkm1vBHqRxU13jnj_eHkXrTbuvOwxw=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/110638342772074976285?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false","Restoran begadang ada beberapa cabang. Salah satunya resto ini. Terletak di daerah Teluk, di kota Bandar Lampung.
Restoran ini cukup besar, terdiri dari beberapa lantai. Lantai 2 bisa di booking untuk meeting. Terdapat privat room luas yang dilengkapi dengan AC dan bangku sofa. Selain itu juga terdapat kamar mandi yang bersih dan mushola.
Untuk makanannya semua enak2, khas masakan Padang.
Ada rendang, ayam goreng telur, ayam gulai, ayam opor, ayam bakar, gulai tunjang, cincang, dendeng, paru, perkegel, telur dadar padang, sambal kentang ati pete, ada juga jengkol, sop buntut, sop daging, sate, krupuk kulit yg dibalur kuah gulai, dll.. semua maknyus. Recommended resto 👍",,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Muhalla Primanda","Kupang Kota, Kecamatan Teluk Betung Utara",,"false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"5 bulan lalu","2024-12-30T09:38:48.108Z",,,,"Makan siang","Makan di tempat","Rp 25.000–50.000",,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNmOGV5RmVREAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmOGV5RmVREAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgICf8eyFeQ%7CCgsIqNTJuwYQoMzSMw%7C?hl=id","100144569432972865249","7","https://lh3.googleusercontent.com/a/ACg8ocItpXRM8kw3TLOSXWe7Bpbf3PIetUTnDd210-OzSKNfnLBz9w=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/100144569432972865249?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false",,,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
"Jl. Diponegoro No.1, Kupang Kota, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35225, Indonesia","Restoran Padang","Restoran Padang","6080063828653653936","Kota Bandar Lampung","ID","0x2e40db00e03bfd01:0x5460b9d6ae9a3fb0","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noS-_mhjZeORXW6iMjTLcZWv2C4mkII857cED7can2tlVbNvbk_yYlwD415VhtLdU8XJYo4VzFRkShOPP0LUmk-gCb8MXEXKGMz7UEYpZWChBoVys3mMXmzGDHScVYqRaJjEHYK4A=w426-h240-k-no","false","true","id","0","-5.4400267","105.2652723","Cempaka Anugrahi","Kupang Kota, Kecamatan Teluk Betung Utara",,"false","ChIJAf074ADbQC4RsD-arta5YFQ","35225",,"5 bulan lalu","2024-12-27T12:39:20.709Z",,,,,,,,,,"5","5","4","ChZDSUhNMG9nS0VJQ0FnSUNmNG8ySkJREAE",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNmNG8ySkJREAE!2m1!1s0x0:0x5460b9d6ae9a3fb0!3m1!1s2@1:CIHM0ogKEICAgICf4o2JBQ%7CCgwI-L-6uwYQyPmV0gI%7C?hl=id","105125155390145160532","50","https://lh3.googleusercontent.com/a/ACg8ocJHFNE0beGanWckXYLew3XFEot6fQ-g0FWiMPkoLBkqFnaf8Q=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/105125155390145160532?hl=id","710","2025-06-03T09:23:27.960Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ","5","Lampung","Jl. Diponegoro No.1","false",,,"Begadang Resto Convention Hall","4.7",,"https://www.google.com/maps/search/?api=1&query=Begadang%20Resto%20Convention%20Hall&query_place_id=ChIJAf074ADbQC4RsD-arta5YFQ",
