"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","joko sugiharto","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-20T10:41:03.470Z",,"2022-12-21T02:11:24.000Z","Dear joko sugiharto, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Hanum, Management Sambel Alu
","Makan siang","Makan di tempat","Rp 50.000–75.000",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNCX0stX1dnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCX0stX1dnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICB_K-_Wg%7CCgwIv6KGnQYQiI2t4AE%7C?hl=id","104535584170222805220","85","https://lh3.googleusercontent.com/a-/ALV-UjXHSgqbFvJOWnDAbr3gWv0JqDJJpICC9tlX1ELSr4JHfI7MSt-o=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104535584170222805220?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","4","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","wahyu kusuma","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-17T09:33:02.848Z",,"2022-12-18T04:30:50.000Z","Alhamdulillah🤲
Terimakasih kak sudah mampir ke Sambel Alu, semoga bisa jadi makanan favorit kak dan keluarga ya kak🥰 mimin tunggu kedatangan selanjutnya kak, Alu Cinta Padamu🤍",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCeE9ENHhRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCeE9ENHhRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgICBxOD4xQE%7CCgwIzpn2nAYQ-MXVlAM%7C?hl=id","102627313177086398606","24","https://lh3.googleusercontent.com/a-/ALV-UjVhGyWTyCTKX-OCEvAiVZu08oVr_RcYmanZ5t0DyqBUYJsONwMgAQ=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/102627313177086398606?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","4","Lampung","Jalan Dokter Susilo No.25","false","Tempat nyaman, makanannya enak",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Asih Agustina","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-11T11:02:06.228Z",,"2022-12-18T04:29:29.000Z","Alhamdulillah🤲 Terimakasih banyak kak, sudah mampir ke Sambel Alu😘 semoga bisa jadi makanan favorit  kak dan keluarga ya kak, Alu Cinta Padamu🤍",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQtcF95TGtBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtcF95TGtBRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID-p_yLkAE%7CCgsIrvHWnAYQsMqSbQ%7C?hl=id","105718916849538587695","6","https://lh3.googleusercontent.com/a/ACg8ocJnnJ0QKWBRSTyvh8618X6ttTJnjDwY8Ns233oWg--YYFS_2A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105718916849538587695?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false","Harga pas di kantong untuk makan siang",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Ilham ramantha","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-06T12:04:07.586Z",,"2022-12-11T03:45:22.000Z","Dear Ilham ramantha, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Hanum, Management Sambel Alu
","Makan siang","Makan di tempat","Rp 25.000–50.000",,,,"4","5","4","ChdDSUhNMG9nS0VJQ0FnSUQtelpqWjh3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtelpqWjh3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID-zZjZ8wE%7CCgwIt9-8nAYQ8IzblwI%7C?hl=id","112532444304660983837","54","https://lh3.googleusercontent.com/a-/ALV-UjWxX_q4oKdF92ROuGqxGonKgXJUfl_OyRMgiOhtobMOfBy7-n_U=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/112532444304660983837?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","sudadi tang","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-06T07:07:18.052Z",,"2022-12-11T03:46:23.000Z","Dear sudadi tang, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Hanum, Management Sambel Alu
",,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUQtOWVmUEVnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtOWVmUEVnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID-9efPEg%7CCgsIptS7nAYQ2Of4GA%7C?hl=id","106296930939918597845","88","https://lh3.googleusercontent.com/a/ACg8ocLCauZn2ow8IoHxNy4cTHLiVXZuCDvixmfKuScW2OpHSzCHPeU9=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106296930939918597845?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Siti Ulfa Nabila","Sumur Batu, Kecamatan Teluk Betung Utara","haw","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-04T14:47:20.896Z",,"2022-12-11T03:44:07.000Z","Mohon maaf atas ketidak nyamanan yang kak terima🙏 jika kak berkenan menghubungi kami ke nomor 0852-6738-8898, 
Terimakasih untuk masukan dan saran nya kak, semoga kedepannya kami jauh lebih baik lagi aamiin🤲 Alu Cinta Padamu🤍",,,,,,,"1","5","5","ChZDSUhNMG9nS0VJQ0FnSUQtLWJfS1FnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtLWJfS1FnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID--b_KQg%7CCgwI-OWynAYQiK3cqwM%7C?hl=id","107262144044084763248","24","https://lh3.googleusercontent.com/a-/ALV-UjW96mWvVWkzTVyK7V4pP5VToZJTD2t8g2Ov_YqBKcBSklLEa69u=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107262144044084763248?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","2","Lampung","Jalan Dokter Susilo No.25","false","Luamaaaaa","Lumaaaaaaaaaaaaaaaaa","Sambel Alu Susilo","4.7","id","https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","M sadeli","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-12-03T14:02:54.500Z",,"2022-12-04T03:44:19.000Z","Dear M sadeli, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Hanum, Management Sambel Alu
",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQtNllDbkh3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNllDbkh3EAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID-6YCnHw%7CCgwIjq6tnAYQkPPr7gE%7C?hl=id","114980406747198548822","53","https://lh3.googleusercontent.com/a-/ALV-UjWjLIl8ZsB5q1wfgXC_jn36kUNGVqlv0IpbaQpFlyA6QZJ6zXGy6g=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/114980406747198548822?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","4","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Catur Anugrah Pratama","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-11-27T11:38:17.427Z",,"2022-11-29T14:28:26.000Z","Dear Catur Anugrah Pratama, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Hanum, Management Sambel Alu
",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQtbXZQOEhnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbXZQOEhnEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID-mvP8Hg%7CCgwIqZiNnAYQiLfeywE%7C?hl=id","106053317721124034529","14","https://lh3.googleusercontent.com/a/ACg8ocKRF_aS2JAGeWx1wSb5AOVqMSyiInz9GNUOzrNlDuJEc3Qjdw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106053317721124034529?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","3","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","false","id","0","-5.4291752","105.2643789","Nindya Miranti","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-11-22T13:19:48.156Z",,"2022-11-23T01:42:52.000Z","Dear Nindya miranti, merupakan hal yang sangat baik untuk mendapatkan ulasan yang sangat positif dari Anda. Kami sangat senang mendapat masukan dari Anda. Komentar Anda menjadi motivasi bagi tim untuk terus menjaga dan meningkatkan kualitas pelayanan kepada setiap pelanggan. Salam, Hanum, Management Sambel Alu
",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQtdEpLMTNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtdEpLMTNRRRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgID-tJK13QE%7CCgsI9JjzmwYQuMLhSg%7C?hl=id","103203893096050194878","1","https://lh3.googleusercontent.com/a/ACg8ocIwg1CPZduGtVf-T2gphjkdLyWdBWW63l2disTcwaOyiKmblBn8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103203893096050194878?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","5","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","dila aurel","Sumur Batu, Kecamatan Teluk Betung Utara",,"false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-11-14T08:03:32.677Z",,"2022-11-20T02:54:13.000Z","Mohon maaf atas ketidak nyamanan yang kak terima🙏 jika kak berkenan menghubungi kami ke Nomor 0852-6738-8898,semoga kedepannya kami jauh lebih baik lagi aamiin🤲
Sebelumnya mohon maaf dan Terimakasih sudah memberikan ulasan untuk kami🥰 Alu Cinta Padamu🤍",,,,,,,"1",,,"ChZDSUhNMG9nS0VJQ0FnSUMtbV96dkdBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtbV96dkdBEAE!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIC-m_zvGA%7CCgwI1OzHmwYQwLugwwI%7C?hl=id","107775155520829408004","8","https://lh3.googleusercontent.com/a/ACg8ocJ7ILkyfDQhBc8pdutbDQCVDGicbUEVtpEs98LBvFDXIxoQXVM=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107775155520829408004?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","1","Lampung","Jalan Dokter Susilo No.25","false",,,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
"Jalan Dokter Susilo No.25, Sumur Batu, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212, Indonesia","Restoran","Restoran","106676114636784304","Kota Bandar Lampung","ID","0x2e40db802783664f:0x17afd5c6ef1c2b0","https://lh3.googleusercontent.com/p/AF1QipP_sCtSPZqgVbGJjZD60gU98tvf97RUIsJmKLMK=w426-h240-k-no","false","true","id","0","-5.4291752","105.2643789","Budi Dermawan","Sumur Batu, Kecamatan Teluk Betung Utara","id","false","ChIJT2aDJ4DbQC4RsMLxblz9egE","35212",,"2 tahun lalu","2022-11-05T14:56:17.466Z",,"2022-11-06T07:13:58.000Z","Alhamdulillah🤲 Terimakasih banyak kak🥰 semoga bisa jadi makanan Favorit kak dan keluarga ya, mimin tunggu kedatangan selanjutnya di Sambel Alu kak, Alu Cinta Padamu🤍",,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnSUMtZ2Z6VHB3RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CC6jEkTvtRYctzdsFRSgNVvU29r5JkihLRHmT0EojKSDTDI2gr-OfHRwT47tmdnOb5gMQhiVkoUxWq_omUP6WAaRauIjPYFXuLFPTl01YFg6JP7p3K1NHRajNNywFU2gXczUU5","https://lh3.googleusercontent.com/geougc-cs/AB3l90DN_AnAsAY6c8rWlvknrwLwZIeA1rYbj0neQ7gg_kM2ay-9Atuo_XzETc7XLWLHrp3tsacGmLahNEGUvBFqM5iCGUlGH_a3sXlEBQrNeiQ49D6d7C56132ETtLN0PKa1kSZS9dpmQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90DNTKMrzTIAksZ95SmxBv_PaeSgn6BDMem37a_ypzPIiydmL3CEDbasTYGdLc3I2LmLXEUqnuAHAYXXA0soSmfw3pXS-Ua1PturVyXATdJO1u6W5o70nWji-xcIPeix_eKxDaJi","https://lh3.googleusercontent.com/geougc-cs/AB3l90At6QaGO-5a47iABI6Pdp5P0TD9nMKWAVlqcXvylSaSboShJJBCYOJ7F4EJVu8jwX0TrgaPKRXRtYRKtN38j0jd2c-R5OusYSufQSShckUUiiygBTrvfvJe01Eg7ZT2x8Kzoh2Npg",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtZ2Z6VHB3RRAB!2m1!1s0x0:0x17afd5c6ef1c2b0!3m1!1s2@1:CIHM0ogKEICAgIC-gfzTpwE%7CCgwIkfOZmwYQ6IHW3gE%7C?hl=id","101155333870266234219","740","https://lh3.googleusercontent.com/a-/ALV-UjXnpD6I0zqmxixiKTarPDzkB0JpF90iIwaegCJ1DdXHvhq0nVy5=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/101155333870266234219?hl=id","288","2025-06-03T09:25:03.364Z","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE","4","Lampung","Jalan Dokter Susilo No.25","false","Sambalnya juara.",,"Sambel Alu Susilo","4.7",,"https://www.google.com/maps/search/?api=1&query=Sambel%20Alu%20Susilo&query_place_id=ChIJT2aDJ4DbQC4RsMLxblz9egE",
